FID,OID_,FID_,Lat,Long,Lat1,Long1,Shape_Leng,FID_1,VIN,Address,Date,DateD,DateH,Lat_1,Long_1,t2,t2D,t2H,VIN1,Address1,Date1,Date1D,Date1H,Lat1_1,Long1_1,t21,t21D,t21H
623,0,624,43.640320000000003,-79.446029999999993,43.637860000000003,-79.441879999999998,597.164612813999950,624,CAMW617,"75 Harvard Ave, Toronto, ON M6R 1C7",10/15/2017 8:42,15,8,43.640320000000003,-79.446029999999993,10/15/2017 11:53,15,11,CAMW617,"33-49 Wilson Park Rd, Toronto, ON M6K 3B6",10/15/2017 12:33,15,12,43.637860000000003,-79.441879999999998,10/15/2017 13:49,15,13
624,0,625,43.637860000000003,-79.441879999999998,43.655999999999999,-79.379930000000002,7439.483062710000000,625,CAMW617,"33-49 Wilson Park Rd, Toronto, ON M6K 3B6",10/15/2017 12:33,15,12,43.637860000000003,-79.441879999999998,10/15/2017 13:49,15,13,CAMW617,Green P-25 Dundas St E(no double parking),10/15/2017 15:14,15,15,43.655999999999999,-79.379930000000002,10/15/2017 18:30,15,18
625,0,626,43.668610000000001,-79.319029999999998,43.662289999999999,-79.341110000000000,2643.355496900000200,626,CAMW619,"1870-1892 Dundas St E, Toronto, ON M4L",10/15/2017 0:01,15,0,43.668610000000001,-79.319029999999998,10/15/2017 8:57,15,8,CAMW619,"62 Colgate Ave, Toronto, ON M4M 0A6",10/15/2017 9:22,15,9,43.662289999999999,-79.341110000000000,10/15/2017 11:58,15,11
626,0,627,43.662289999999999,-79.341110000000000,43.662210000000002,-79.341049999999996,14.005545536400000,627,CAMW619,"62 Colgate Ave, Toronto, ON M4M 0A6",10/15/2017 9:22,15,9,43.662289999999999,-79.341110000000000,10/15/2017 11:58,15,11,CAMW619,"88 Colgate Ave, Toronto, ON M4M 2R3",10/15/2017 12:03,15,12,43.662210000000002,-79.341049999999996,10/15/2017 12:03,15,12
627,0,628,43.662210000000002,-79.341049999999996,43.662080000000003,-79.341629999999995,67.593254434900004,628,CAMW619,"88 Colgate Ave, Toronto, ON M4M 2R3",10/15/2017 12:03,15,12,43.662210000000002,-79.341049999999996,10/15/2017 12:03,15,12,CAMW619,"50 Colgate Ave, Toronto, ON M4M 2R4",10/15/2017 12:49,15,12,43.662080000000003,-79.341629999999995,10/15/2017 12:54,15,12
628,0,629,43.662080000000003,-79.341629999999995,43.707009999999997,-79.304479999999998,8058.440587080000100,629,CAMW619,"50 Colgate Ave, Toronto, ON M4M 2R4",10/15/2017 12:49,15,12,43.662080000000003,-79.341629999999995,10/15/2017 12:54,15,12,CAMW619,"17 Glenfield Crescent, East York, ON M4B 2Y1",10/15/2017 13:54,15,13,43.707009999999997,-79.304479999999998,10/15/2017 18:30,15,18
629,0,630,43.683120000000002,-79.324359999999999,43.669699999999999,-79.465670000000003,15865.590514899999000,630,CAMW621,"1549 Danforth Ave, Toronto, ON M4J 1N8",10/15/2017 0:01,15,0,43.683120000000002,-79.324359999999999,10/15/2017 9:27,15,9,CAMW621,"38 Hirons St, Toronto, ON M6N",10/15/2017 11:22,15,11,43.669699999999999,-79.465670000000003,10/15/2017 18:30,15,18
630,0,631,43.640659999999997,-79.394610000000000,43.641109999999998,-79.391610000000000,341.056883686999980,631,CAMW624,"Impark-22 Fort York(garage under sobeys, 5 spaces)",10/15/2017 0:01,15,0,43.640659999999997,-79.394610000000000,10/15/2017 10:32,15,10,CAMW624,"Impark-65 Navy Wharf(underground garage, 5 spaces)",10/15/2017 15:45,15,15,43.641109999999998,-79.391610000000000,10/15/2017 18:30,15,18
631,0,632,43.664450000000002,-79.446789999999993,43.653730000000003,-79.439769999999996,1825.245691959999900,632,CAMW625,"77 Ward St, Toronto, ON M6H 4A5",10/15/2017 0:01,15,0,43.664450000000002,-79.446789999999993,10/15/2017 10:42,15,10,CAMW625,"258-260 St Clarens Ave, Toronto, ON M6H 3W3",10/15/2017 10:57,15,10,43.653730000000003,-79.439769999999996,10/15/2017 12:13,15,12
632,0,633,43.654220000000002,-79.399979999999999,43.668740000000000,-79.396659999999997,2264.655007190000100,633,CAMW626,"28 St Andrew St, Toronto, ON M5T 1K6",10/15/2017 0:01,15,0,43.654220000000002,-79.399979999999999,10/15/2017 12:08,15,12,CAMW626,"7 Bedford Rd, Toronto, ON M5R 2J7",10/15/2017 12:33,15,12,43.668740000000000,-79.396659999999997,10/15/2017 13:14,15,13
633,0,634,43.668740000000000,-79.396659999999997,43.639989999999997,-79.413799999999995,4817.401147890000200,634,CAMW626,"7 Bedford Rd, Toronto, ON M5R 2J7",10/15/2017 12:33,15,12,43.668740000000000,-79.396659999999997,10/15/2017 13:14,15,13,CAMW626,"841 Western Battery Rd, Toronto, ON M6K 3P1",10/15/2017 13:39,15,13,43.639989999999997,-79.413799999999995,10/15/2017 14:09,15,14
634,0,635,43.639989999999997,-79.413799999999995,43.654859999999999,-79.420720000000003,2413.834520290000000,635,CAMW626,"841 Western Battery Rd, Toronto, ON M6K 3P1",10/15/2017 13:39,15,13,43.639989999999997,-79.413799999999995,10/15/2017 14:09,15,14,CAMW626,"778 College St, Toronto, ON M6G 1C6",10/15/2017 14:44,15,14,43.654859999999999,-79.420720000000003,10/15/2017 14:44,15,14
635,0,636,43.654859999999999,-79.420720000000003,43.648319999999998,-79.422830000000005,1033.242013930000000,636,CAMW626,"778 College St, Toronto, ON M6G 1C6",10/15/2017 14:44,15,14,43.654859999999999,-79.420720000000003,10/15/2017 14:44,15,14,CAMW626,"24-26 Grove Ave, Toronto, ON M6J 3B5",10/15/2017 16:15,15,16,43.648319999999998,-79.422830000000005,10/15/2017 16:25,15,16
636,0,637,43.648319999999998,-79.422830000000005,43.671689999999998,-79.294420000000002,14739.916675200000000,637,CAMW626,"24-26 Grove Ave, Toronto, ON M6J 3B5",10/15/2017 16:15,15,16,43.648319999999998,-79.422830000000005,10/15/2017 16:25,15,16,CAMW626,"117 Hammersmith Ave, Toronto, ON M4E 1E2",10/15/2017 17:24,15,17,43.671689999999998,-79.294420000000002,10/15/2017 18:30,15,18
637,0,638,43.654670000000003,-79.460520000000002,43.640659999999997,-79.394610000000000,7647.089314750000100,638,CAMW628,"1770-1772 Bloor St W, Toronto, ON M6P",10/15/2017 0:01,15,0,43.654670000000003,-79.460520000000002,10/15/2017 0:11,15,0,CAMW628,"Impark-22 Fort York(garage under sobeys, 5 spaces)",10/15/2017 0:47,15,0,43.640659999999997,-79.394610000000000,10/15/2017 3:43,15,3
638,0,639,43.640659999999997,-79.394610000000000,43.639279999999999,-79.396850000000001,327.473071375000020,639,CAMW628,"Impark-22 Fort York(garage under sobeys, 5 spaces)",10/15/2017 0:47,15,0,43.640659999999997,-79.394610000000000,10/15/2017 3:43,15,3,CAMW628,"95 Fort York Blvd, Toronto, ON M5V 3Y7",10/15/2017 3:48,15,3,43.639279999999999,-79.396850000000001,10/15/2017 8:57,15,8
639,0,640,43.639279999999999,-79.396850000000001,43.672210000000000,-79.468530000000001,9452.081587529999500,640,CAMW628,"95 Fort York Blvd, Toronto, ON M5V 3Y7",10/15/2017 3:48,15,3,43.639279999999999,-79.396850000000001,10/15/2017 8:57,15,8,CAMW628,"1950 St Clair Ave W, Toronto, ON M6N 1K1",10/15/2017 9:17,15,9,43.672210000000000,-79.468530000000001,10/15/2017 18:30,15,18
640,0,641,43.677320000000002,-79.357470000000006,43.705500000000001,-79.310339999999997,6807.900409290000400,641,CAMW629,Green P-35 Erindale Ave(no double parking),10/15/2017 0:01,15,0,43.677320000000002,-79.357470000000006,10/15/2017 6:45,15,6,CAMW629,"23 St Columba Pl, Toronto, ON M4B",10/15/2017 7:00,15,7,43.705500000000001,-79.310339999999997,10/15/2017 11:22,15,11
641,0,642,43.705500000000001,-79.310339999999997,43.706930000000000,-79.304440000000000,692.718002981000040,642,CAMW629,"23 St Columba Pl, Toronto, ON M4B",10/15/2017 7:00,15,7,43.705500000000001,-79.310339999999997,10/15/2017 11:22,15,11,CAMW629,"17 Glenfield Crescent, East York, ON M4B 2Y1",10/15/2017 12:18,15,12,43.706930000000000,-79.304440000000000,10/15/2017 13:49,15,13
642,0,643,43.706930000000000,-79.304440000000000,43.682040000000001,-79.319289999999995,4173.459509770000300,643,CAMW629,"17 Glenfield Crescent, East York, ON M4B 2Y1",10/15/2017 12:18,15,12,43.706930000000000,-79.304440000000000,10/15/2017 13:49,15,13,CAMW629,"111-113 Drayton Ave, Toronto, ON M4C 3L8",10/15/2017 16:00,15,16,43.682040000000001,-79.319289999999995,10/15/2017 16:00,15,16
643,0,644,43.682040000000001,-79.319289999999995,43.708120000000001,-79.298019999999994,4661.484635890000400,644,CAMW629,"111-113 Drayton Ave, Toronto, ON M4C 3L8",10/15/2017 16:00,15,16,43.682040000000001,-79.319289999999995,10/15/2017 16:00,15,16,CAMW629,"25 Glenburn Ave, Toronto, ON M4B",10/15/2017 16:40,15,16,43.708120000000001,-79.298019999999994,10/15/2017 18:30,15,18
644,0,645,43.675780000000003,-79.308599999999998,43.647030000000001,-79.373300000000000,8452.548111100000800,645,CAMW631,"527 Woodbine Ave, Toronto, ON M4E 2H7",10/15/2017 0:01,15,0,43.675780000000003,-79.308599999999998,10/15/2017 7:36,15,7,CAMW631,Unit Park-73 The Esplanade(surface lot),10/15/2017 8:11,15,8,43.647030000000001,-79.373300000000000,10/15/2017 8:31,15,8
645,0,646,43.647030000000001,-79.373300000000000,43.685049999999997,-79.315619999999996,8686.800771190000900,646,CAMW631,Unit Park-73 The Esplanade(surface lot),10/15/2017 8:11,15,8,43.647030000000001,-79.373300000000000,10/15/2017 8:31,15,8,CAMW631,"1951-1983 Danforth Ave, Toronto, ON M4C 1J4",10/15/2017 9:02,15,9,43.685049999999997,-79.315619999999996,10/15/2017 9:07,15,9
646,0,647,43.685049999999997,-79.315619999999996,43.679650000000002,-79.322999999999993,1168.699893840000000,647,CAMW631,"1951-1983 Danforth Ave, Toronto, ON M4C 1J4",10/15/2017 9:02,15,9,43.685049999999997,-79.315619999999996,10/15/2017 9:07,15,9,CAMW631,"30 Hanson St, Toronto, ON M4J",10/15/2017 9:47,15,9,43.679650000000002,-79.322999999999993,10/15/2017 9:47,15,9
647,0,648,43.679650000000002,-79.322999999999993,43.646590000000003,-79.385109999999997,8583.991169670000100,648,CAMW631,"30 Hanson St, Toronto, ON M4J",10/15/2017 9:47,15,9,43.679650000000002,-79.322999999999993,10/15/2017 9:47,15,9,CAMW631,On street-18 Emily St(extra parking in garage),10/15/2017 10:12,15,10,43.646590000000003,-79.385109999999997,10/15/2017 11:48,15,11
648,0,649,43.646590000000003,-79.385109999999997,43.683880000000002,-79.365129999999994,6154.390900610000200,649,CAMW631,On street-18 Emily St(extra parking in garage),10/15/2017 10:12,15,10,43.646590000000003,-79.385109999999997,10/15/2017 11:48,15,11,CAMW631,"550 Bayview Ave, Toronto, ON M4W 3X8",10/15/2017 12:13,15,12,43.683880000000002,-79.365129999999994,10/15/2017 17:39,15,17
649,0,650,43.683880000000002,-79.365129999999994,43.655999999999999,-79.379930000000002,4596.131785560000000,650,CAMW631,"550 Bayview Ave, Toronto, ON M4W 3X8",10/15/2017 12:13,15,12,43.683880000000002,-79.365129999999994,10/15/2017 17:39,15,17,CAMW631,Green P-25 Dundas St E(no double parking),10/15/2017 18:05,15,18,43.655999999999999,-79.379930000000002,10/15/2017 18:10,15,18
650,0,651,43.683290000000000,-79.285449999999997,43.683500000000002,-79.293620000000004,910.054545368000050,651,CAMW632,"Woodale Ave, Toronto, ON M4E",10/15/2017 0:01,15,0,43.683290000000000,-79.285449999999997,10/15/2017 17:02,15,17,CAMW632,"134 Swanwick Ave, Toronto, ON M4E 2A3",10/15/2017 18:15,15,18,43.683500000000002,-79.293620000000004,10/15/2017 18:30,15,18
651,0,652,43.640659999999997,-79.424509999999998,43.671810000000001,-79.324990000000000,12070.830572000001000,652,CAMW633,"38 Joe Shuster Way, Toronto, ON M6K 0A4",10/15/2017 1:22,15,1,43.640659999999997,-79.424509999999998,10/15/2017 12:54,15,12,CAMW633,"235 Highfield Rd, Toronto, ON M4L 2V4",10/15/2017 14:04,15,14,43.671810000000001,-79.324990000000000,10/15/2017 15:04,15,15
652,0,653,43.671810000000001,-79.324990000000000,43.663339999999998,-79.342780000000005,2370.847197000000100,653,CAMW633,"235 Highfield Rd, Toronto, ON M4L 2V4",10/15/2017 14:04,15,14,43.671810000000001,-79.324990000000000,10/15/2017 15:04,15,15,CAMW633,"67-69 Natalie Pl, Toronto, ON M4M 3P6",10/15/2017 15:40,15,15,43.663339999999998,-79.342780000000005,10/15/2017 16:25,15,16
653,0,654,43.663339999999998,-79.342780000000005,43.671860000000002,-79.327200000000005,2174.201666340000000,654,CAMW633,"67-69 Natalie Pl, Toronto, ON M4M 3P6",10/15/2017 15:40,15,15,43.663339999999998,-79.342780000000005,10/15/2017 16:25,15,16,CAMW633,"11-15 Redwood Ave, Toronto, ON M4L 2S5",10/15/2017 17:02,15,17,43.671860000000002,-79.327200000000005,10/15/2017 17:02,15,17
654,0,655,43.671860000000002,-79.327200000000005,43.663379999999997,-79.344269999999995,2305.190497160000200,655,CAMW633,"11-15 Redwood Ave, Toronto, ON M4L 2S5",10/15/2017 17:02,15,17,43.671860000000002,-79.327200000000005,10/15/2017 17:02,15,17,CAMW633,"12 Paisley Ave, Toronto, ON M4M 1N3",10/15/2017 17:19,15,17,43.663379999999997,-79.344269999999995,10/15/2017 17:24,15,17
655,0,656,43.663379999999997,-79.344269999999995,43.668799999999997,-79.340540000000004,931.715887393000000,656,CAMW633,"12 Paisley Ave, Toronto, ON M4M 1N3",10/15/2017 17:19,15,17,43.663379999999997,-79.344269999999995,10/15/2017 17:24,15,17,CAMW633,"350 Pape Ave, Toronto, ON M4M 2X1",10/15/2017 17:49,15,17,43.668799999999997,-79.340540000000004,10/15/2017 18:20,15,18
656,0,657,43.660310000000003,-79.348979999999997,43.671720000000001,-79.294280000000001,6337.282207229999600,657,CAMW634,"44 Grant St, Toronto, ON M4M 2H5",10/15/2017 0:01,15,0,43.660310000000003,-79.348979999999997,10/15/2017 2:52,15,2,CAMW634,"117 Hammersmith Ave, Toronto, ON M4E 1E2",10/15/2017 3:07,15,3,43.671720000000001,-79.294280000000001,10/15/2017 8:52,15,8
657,0,658,43.671720000000001,-79.294280000000001,43.644710000000003,-79.419240000000002,14518.053239800000000,658,CAMW634,"117 Hammersmith Ave, Toronto, ON M4E 1E2",10/15/2017 3:07,15,3,43.671720000000001,-79.294280000000001,10/15/2017 8:52,15,8,CAMW634,"18 Ossington Ave, Toronto, ON M6J 2Y7",10/15/2017 9:32,15,9,43.644710000000003,-79.419240000000002,10/15/2017 9:57,15,9
658,0,659,43.644710000000003,-79.419240000000002,43.659689999999998,-79.449250000000006,4058.571853399999800,659,CAMW634,"18 Ossington Ave, Toronto, ON M6J 2Y7",10/15/2017 9:32,15,9,43.644710000000003,-79.419240000000002,10/15/2017 9:57,15,9,CAMW634,"2 Ernest Ave, Toronto, ON M6P 3M5",10/15/2017 10:27,15,10,43.659689999999998,-79.449250000000006,10/15/2017 13:49,15,13
659,0,660,43.659689999999998,-79.449250000000006,43.648569999999999,-79.417699999999996,3906.692552760000100,660,CAMW634,"2 Ernest Ave, Toronto, ON M6P 3M5",10/15/2017 10:27,15,10,43.659689999999998,-79.449250000000006,10/15/2017 13:49,15,13,CAMW634,"247-249 Shaw St, Toronto, ON M6J 2W7",10/15/2017 14:19,15,14,43.648569999999999,-79.417699999999996,10/15/2017 14:39,15,14
660,0,661,43.648569999999999,-79.417699999999996,43.690460000000002,-79.620549999999994,23483.395803799998000,661,CAMW634,"247-249 Shaw St, Toronto, ON M6J 2W7",10/15/2017 14:19,15,14,43.648569999999999,-79.417699999999996,10/15/2017 14:39,15,14,CAMW634,Four Points by Sheraton-American Drive ($7.50 fee),10/15/2017 15:55,15,15,43.690460000000002,-79.620549999999994,10/15/2017 18:30,15,18
661,0,662,43.674779999999998,-79.429940000000002,43.678600000000003,-79.354540000000000,8414.057800050000900,662,CAMW635,"CVPA - 1094 Davenport Rd(on street, 3 cars only)",10/15/2017 0:01,15,0,43.674779999999998,-79.429940000000002,10/15/2017 8:42,15,8,CAMW635,"39 Playter Crescent, Toronto, ON M4K 1S4",10/15/2017 9:22,15,9,43.678600000000003,-79.354540000000000,10/15/2017 11:02,15,11
662,0,663,43.678600000000003,-79.354540000000000,43.701909999999998,-79.387500000000003,5132.273708159999800,663,CAMW635,"39 Playter Crescent, Toronto, ON M4K 1S4",10/15/2017 9:22,15,9,43.678600000000003,-79.354540000000000,10/15/2017 11:02,15,11,CAMW635,"515 Mt Pleasant Rd, Toronto, ON M4S 2M4",10/15/2017 11:22,15,11,43.701909999999998,-79.387500000000003,10/15/2017 14:59,15,14
663,0,664,43.701909999999998,-79.387500000000003,43.676519999999996,-79.328760000000003,7618.109160750000200,664,CAMW635,"515 Mt Pleasant Rd, Toronto, ON M4S 2M4",10/15/2017 11:22,15,11,43.701909999999998,-79.387500000000003,10/15/2017 14:59,15,14,CAMW635,"44 Lount St, Toronto, ON M4J 5A2",10/15/2017 15:50,15,15,43.676519999999996,-79.328760000000003,10/15/2017 18:30,15,18
664,0,665,43.649610000000003,-79.430599999999998,43.643450000000001,-79.424909999999997,1139.841951299999900,665,CAMW639,"1454 Dundas St W, Toronto, ON M6J 1Y6",10/15/2017 0:01,15,0,43.649610000000003,-79.430599999999998,10/15/2017 0:32,15,0,CAMW639,"17 Beaconsfield Ave, Toronto, ON M6J 3J1",10/15/2017 1:02,15,1,43.643450000000001,-79.424909999999997,10/15/2017 1:07,15,1
665,0,666,43.643450000000001,-79.424909999999997,43.659410000000001,-79.461910000000003,4795.206366020000100,666,CAMW639,"17 Beaconsfield Ave, Toronto, ON M6J 3J1",10/15/2017 1:02,15,1,43.643450000000001,-79.424909999999997,10/15/2017 1:07,15,1,CAMW639,"187 Keele St, Toronto, ON M6P 2K1",10/15/2017 1:27,15,1,43.659410000000001,-79.461910000000003,10/15/2017 6:20,15,6
666,0,667,43.659410000000001,-79.461910000000003,43.653689999999997,-79.389359999999996,8124.042321199999600,667,CAMW639,"187 Keele St, Toronto, ON M6P 2K1",10/15/2017 1:27,15,1,43.659410000000001,-79.461910000000003,10/15/2017 6:20,15,6,CAMW639,Green P-121 St Patrick St(No Double Parking),10/15/2017 6:50,15,6,43.653689999999997,-79.389359999999996,10/15/2017 7:36,15,7
667,0,668,43.653689999999997,-79.389359999999996,43.701839999999997,-79.362120000000004,8007.549549899999900,668,CAMW639,Green P-121 St Patrick St(No Double Parking),10/15/2017 6:50,15,6,43.653689999999997,-79.389359999999996,10/15/2017 7:36,15,7,CAMW639,"11 Southvale Dr, East York, ON M4G 1G1",10/15/2017 8:06,15,8,43.701839999999997,-79.362120000000004,10/15/2017 16:30,15,16
668,0,669,43.701839999999997,-79.362120000000004,43.647030000000001,-79.373300000000000,8527.133183699999800,669,CAMW639,"11 Southvale Dr, East York, ON M4G 1G1",10/15/2017 8:06,15,8,43.701839999999997,-79.362120000000004,10/15/2017 16:30,15,16,CAMW639,Unit Park-73 The Esplanade(surface lot),10/15/2017 17:02,15,17,43.647030000000001,-79.373300000000000,10/15/2017 18:30,15,18
669,0,670,43.666539999999998,-79.371589999999998,43.637790000000003,-79.401550000000000,5539.720234229999700,670,CAMW641,"15 Prospect St, Toronto, ON M4X 1C7",10/15/2017 11:37,15,11,43.666539999999998,-79.371589999999998,10/15/2017 12:13,15,12,CAMW641,The Garrison-169 Fort York BLVD (1 car/space only),10/15/2017 12:44,15,12,43.637790000000003,-79.401550000000000,10/15/2017 12:44,15,12
670,0,671,43.637790000000003,-79.401550000000000,43.657600000000002,-79.357249999999993,5797.165430660000300,671,CAMW641,The Garrison-169 Fort York BLVD (1 car/space only),10/15/2017 12:44,15,12,43.637790000000003,-79.401550000000000,10/15/2017 12:44,15,12,CAMW641,"28 River St, Toronto, ON M5A 3N9",10/15/2017 13:14,15,13,43.657600000000002,-79.357249999999993,10/15/2017 13:34,15,13
671,0,672,43.657600000000002,-79.357249999999993,43.649720000000002,-79.370779999999996,1933.492477370000000,672,CAMW641,"28 River St, Toronto, ON M5A 3N9",10/15/2017 13:14,15,13,43.657600000000002,-79.357249999999993,10/15/2017 13:34,15,13,CAMW641,"100-104 Front St E, Toronto, ON M5A 1E1",10/15/2017 14:24,15,14,43.649720000000002,-79.370779999999996,10/15/2017 14:24,15,14
672,0,673,43.649720000000002,-79.370779999999996,43.652180000000001,-79.376170000000002,709.404588490000040,673,CAMW641,"100-104 Front St E, Toronto, ON M5A 1E1",10/15/2017 14:24,15,14,43.649720000000002,-79.370779999999996,10/15/2017 14:24,15,14,CAMW641,Impark-47 Richmond St E (dedicated spaces only),10/15/2017 16:05,15,16,43.652180000000001,-79.376170000000002,10/15/2017 17:39,15,17
673,0,674,43.652180000000001,-79.376170000000002,43.652990000000003,-79.381590000000003,616.087517481999950,674,CAMW641,Impark-47 Richmond St E (dedicated spaces only),10/15/2017 16:05,15,16,43.652180000000001,-79.376170000000002,10/15/2017 17:39,15,17,CAMW641,"20 Albert St, Toronto, ON M5H 2M3",10/15/2017 18:15,15,18,43.652990000000003,-79.381590000000003,10/15/2017 18:30,15,18
674,0,675,43.654480000000000,-79.395790000000005,43.677460000000004,-79.284689999999998,12863.252910900001000,675,CAMW642,"96-98 D'Arcy St, Toronto, ON M5T 1K1",10/15/2017 0:01,15,0,43.654480000000000,-79.395790000000005,10/15/2017 10:17,15,10,CAMW642,"150-152 Kingswood Rd, Toronto, ON M4E 3N5",10/15/2017 10:42,15,10,43.677460000000004,-79.284689999999998,10/15/2017 18:30,15,18
